release_year,genres,Hours_played
2016,Action,1.167
2016,Indie,1.167
2016,Massively Multiplayer,1.167
2016,Early Access,1.167
2016,Action,53.716
2016,Indie,53.716
2016,Massively Multiplayer,53.716
2016,RPG,53.716
2016,Early Access,53.716
2016,Action,35.717
2016,Indie,35.717
2016,RPG,35.717
2016,Early Access,35.717
2016,Action,29.583
2016,Indie,29.583
2016,RPG,29.583
2016,Simulation,29.583
2016,Action,827.12
2016,Indie,827.12
2016,RPG,827.12
2016,Strategy,827.12
2016,Early Access,827.12
2016,Action,536.217
2016,Indie,536.217
2016,RPG,536.217
2016,Strategy,536.217
2016,Action,4591.38
2016,Indie,4591.38
2016,RPG,4591.38
2016,Action,290.876
2016,Indie,290.876
2016,Racing,290.876
2016,Early Access,290.876
2016,Action,6.901
2016,Indie,6.901
2016,Racing,6.901
2016,Sports,6.901
2016,Action,330.267
2016,Indie,330.267
2016,Racing,330.267
2016,Action,451.781
2016,Indie,451.781
2016,Simulation,451.781
2016,Early Access,451.781
2016,Action,2.583
2016,Indie,2.583
2016,Simulation,2.583
2016,Sports,2.583
2016,Early Access,2.583
2016,Action,0.267
2016,Indie,0.267
2016,Simulation,0.267
2016,Sports,0.267
2016,Action,19.051000000000002
2016,Indie,19.051000000000002
2016,Simulation,19.051000000000002
2016,Strategy,19.051000000000002
2016,Early Access,19.051000000000002
2016,Action,464.77
2016,Indie,464.77
2016,Simulation,464.77
2016,Strategy,464.77
2016,Action,68.399
2016,Indie,68.399
2016,Simulation,68.399
2016,Action,3.1830000000000003
2016,Indie,3.1830000000000003
2016,Sports,3.1830000000000003
2016,Early Access,3.1830000000000003
2016,Action,22.217
2016,Indie,22.217
2016,Sports,22.217
2016,Strategy,22.217
2016,Action,467.83
2016,Indie,467.83
2016,Sports,467.83
2016,Action,121.81299999999999
2016,Indie,121.81299999999999
2016,Strategy,121.81299999999999
2016,Early Access,121.81299999999999
2016,Action,1570.238
2016,Indie,1570.238
2016,Strategy,1570.238
2016,Action,17320.758
2016,Indie,17320.758
2016,Action,292.867
2016,Massively Multiplayer,292.867
2016,RPG,292.867
2016,Action,0.083
2016,Massively Multiplayer,0.083
2016,Simulation,0.083
2016,Action,43.883
2016,Massively Multiplayer,43.883
2016,Action,680.239
2016,RPG,680.239
2016,Strategy,680.239
2016,Action,14805.597
2016,RPG,14805.597
2016,Action,8.767
2016,Racing,8.767
2016,Simulation,8.767
2016,Sports,8.767
2016,Action,11.1
2016,Racing,11.1
2016,Sports,11.1
2016,Action,104.001
2016,Racing,104.001
2016,Action,1253.25
2016,Simulation,1253.25
2016,Sports,1253.25
2016,Action,22.484
2016,Simulation,22.484
2016,Action,9.533000000000001
2016,Sports,9.533000000000001
2016,Action,81677.133
2016,Strategy,81677.133
2016,Action,354640.78
2016,Adventure,9631.008
2016,Casual,9631.008
2016,Free to Play,9631.008
2016,Indie,9631.008
2016,Massively Multiplayer,9631.008
2016,RPG,9631.008
2016,Strategy,9631.008
2016,Adventure,4891.291
2016,Casual,4891.291
2016,Free to Play,4891.291
2016,Indie,4891.291
2016,RPG,4891.291
2016,Simulation,4891.291
2016,Strategy,4891.291
2016,Adventure,72.17
2016,Casual,72.17
2016,Free to Play,72.17
2016,Indie,72.17
2016,Adventure,96.968
2016,Casual,96.968
2016,Free to Play,96.968
2016,Massively Multiplayer,96.968
2016,RPG,96.968
2016,Adventure,3706.798
2016,Casual,3706.798
2016,Free to Play,3706.798
2016,RPG,3706.798
2016,Simulation,3706.798
2016,Strategy,3706.798
2016,Adventure,376.37100000000004
2016,Casual,376.37100000000004
2016,Free to Play,376.37100000000004
2016,Adventure,46.983999999999995
2016,Casual,46.983999999999995
2016,Indie,46.983999999999995
2016,Early Access,46.983999999999995
2016,Adventure,19.2
2016,Casual,19.2
2016,Indie,19.2
2016,RPG,19.2
2016,Simulation,19.2
2016,Strategy,19.2
2016,Adventure,382.964
2016,Casual,382.964
2016,Indie,382.964
2016,RPG,382.964
2016,Simulation,382.964
2016,Adventure,33.15
2016,Casual,33.15
2016,Indie,33.15
2016,RPG,33.15
2016,Strategy,33.15
2016,Adventure,352.447
2016,Casual,352.447
2016,Indie,352.447
2016,RPG,352.447
2016,Adventure,0.15
2016,Casual,0.15
2016,Indie,0.15
2016,Racing,0.15
2016,Adventure,60.65
2016,Casual,60.65
2016,Indie,60.65
2016,Simulation,60.65
2016,Strategy,60.65
2016,Early Access,60.65
2016,Adventure,9.133000000000001
2016,Casual,9.133000000000001
2016,Indie,9.133000000000001
2016,Simulation,9.133000000000001
2016,Strategy,9.133000000000001
2016,Adventure,309.88399999999996
2016,Casual,309.88399999999996
2016,Indie,309.88399999999996
2016,Simulation,309.88399999999996
2016,Adventure,4.834
2016,Casual,4.834
2016,Indie,4.834
2016,Strategy,4.834
2016,Early Access,4.834
2016,Adventure,12.417
2016,Casual,12.417
2016,Indie,12.417
2016,Strategy,12.417
2016,Adventure,5827.915
2016,Casual,5827.915
2016,Indie,5827.915
2016,Adventure,321.467
2016,Casual,321.467
2016,RPG,321.467
2016,Simulation,321.467
2016,Strategy,321.467
2016,Adventure,478.28299999999996
2016,Casual,478.28299999999996
2016,RPG,478.28299999999996
2016,Strategy,478.28299999999996
2016,Adventure,26.75
2016,Casual,26.75
2016,Simulation,26.75
2016,Adventure,17.183999999999997
2016,Casual,17.183999999999997
2016,Strategy,17.183999999999997
2016,Adventure,1487.83
2016,Casual,1487.83
2016,Adventure,0.4
2016,Free to Play,0.4
2016,Indie,0.4
2016,Massively Multiplayer,0.4
2016,RPG,0.4
2016,Early Access,0.4
2016,Adventure,116.28399999999999
2016,Free to Play,116.28399999999999
2016,Indie,116.28399999999999
2016,RPG,116.28399999999999
2016,Early Access,116.28399999999999
2016,Adventure,330.142
2016,Free to Play,330.142
2016,Indie,330.142
2016,Adventure,12885.316
2016,Free to Play,12885.316
2016,Massively Multiplayer,12885.316
2016,RPG,12885.316
2016,Adventure,1023.593
2016,Free to Play,1023.593
2016,RPG,1023.593
2016,Strategy,1023.593
2016,Adventure,2356.715
2016,Free to Play,2356.715
2016,Strategy,2356.715
2016,Adventure,735.4749999999999
2016,Free to Play,735.4749999999999
2016,Adventure,10.815999999999999
2016,Indie,10.815999999999999
2016,Early Access,10.815999999999999
2016,Adventure,7.567
2016,Indie,7.567
2016,RPG,7.567
2016,Early Access,7.567
2016,Adventure,112.667
2016,Indie,112.667
2016,RPG,112.667
2016,Simulation,112.667
2016,Early Access,112.667
2016,Adventure,679.522
2016,Indie,679.522
2016,RPG,679.522
2016,Simulation,679.522
2016,Strategy,679.522
2016,Adventure,7302.4529999999995
2016,Indie,7302.4529999999995
2016,RPG,7302.4529999999995
2016,Simulation,7302.4529999999995
2016,Adventure,318.899
2016,Indie,318.899
2016,RPG,318.899
2016,Strategy,318.899
2016,Adventure,2895.05
2016,Indie,2895.05
2016,RPG,2895.05
2016,Adventure,8.100999999999999
2016,Indie,8.100999999999999
2016,Racing,8.100999999999999
2016,Adventure,546.465
2016,Indie,546.465
2016,Simulation,546.465
2016,Early Access,546.465
2016,Adventure,161637.302
2016,Indie,161637.302
2016,Simulation,161637.302
2016,Adventure,2253.306
2016,Indie,2253.306
2016,Strategy,2253.306
2016,Adventure,13014.101
2016,Indie,13014.101
2016,Adventure,118.366
2016,RPG,118.366
2016,Adventure,18.2
2016,Strategy,18.2
2016,Adventure,13379.947
2016,Animation &amp; Modeling,0.017
2016,Design &amp; Illustration,0.017
2016,Education,0.017
2016,Photo Editing,0.017
2016,Software Training,0.017
2016,Utilities,0.017
2016,Video Production,0.017
2016,Animation &amp; Modeling,1.5
2016,Design &amp; Illustration,1.5
2016,Education,1.5
2016,Software Training,1.5
2016,Utilities,1.5
2016,Animation &amp; Modeling,28.466
2016,Design &amp; Illustration,28.466
2016,Education,28.466
2016,Animation &amp; Modeling,629.298
2016,Design &amp; Illustration,629.298
2016,Photo Editing,629.298
2016,Utilities,629.298
2016,Animation &amp; Modeling,0.05
2016,Design &amp; Illustration,0.05
2016,Photo Editing,0.05
2016,Animation &amp; Modeling,22.067
2016,Design &amp; Illustration,22.067
2016,Video Production,22.067
2016,Animation &amp; Modeling,1174.967
2016,Design &amp; Illustration,1174.967
2016,Animation &amp; Modeling,2.25
2016,Education,2.25
2016,Utilities,2.25
2016,Web Publishing,2.25
2016,Animation &amp; Modeling,0.925
2016,Video Production,0.925
2016,Animation &amp; Modeling,52.267
2016,Audio Production,7.649
2016,Casual,8.523
2016,Free to Play,8.523
2016,Indie,8.523
2016,Early Access,8.523
2016,Casual,3.716
2016,Free to Play,3.716
2016,Indie,3.716
2016,RPG,3.716
2016,Simulation,3.716
2016,Strategy,3.716
2016,Casual,2.6670000000000003
2016,Free to Play,2.6670000000000003
2016,Indie,2.6670000000000003
2016,Racing,2.6670000000000003
2016,Casual,0.117
2016,Free to Play,0.117
2016,Indie,0.117
2016,Simulation,0.117
2016,Sports,0.117
2016,Casual,2886.803
2016,Free to Play,2886.803
2016,Indie,2886.803
2016,Simulation,2886.803
2016,Strategy,2886.803
2016,Early Access,2886.803
2016,Casual,215.572
2016,Free to Play,215.572
2016,Indie,215.572
2016,Simulation,215.572
2016,Casual,67.563
2016,Free to Play,67.563
2016,Indie,67.563
2016,Sports,67.563
2016,Casual,26.551000000000002
2016,Free to Play,26.551000000000002
2016,Indie,26.551000000000002
2016,Strategy,26.551000000000002
2016,Early Access,26.551000000000002
2016,Casual,85.668
2016,Free to Play,85.668
2016,Indie,85.668
2016,Strategy,85.668
2016,Casual,7653.91
2016,Free to Play,7653.91
2016,Indie,7653.91
2016,Casual,1013.753
2016,Free to Play,1013.753
2016,Massively Multiplayer,1013.753
2016,RPG,1013.753
2016,Simulation,1013.753
2016,Strategy,1013.753
2016,Casual,968.296
2016,Free to Play,968.296
2016,Massively Multiplayer,968.296
2016,Simulation,968.296
2016,Casual,21.552
2016,Free to Play,21.552
2016,Massively Multiplayer,21.552
2016,Sports,21.552
2016,Strategy,21.552
2016,Casual,56.436
2016,Free to Play,56.436
2016,Massively Multiplayer,56.436
2016,Strategy,56.436
2016,Casual,4457.588
2016,Free to Play,4457.588
2016,RPG,4457.588
2016,Strategy,4457.588
2016,Casual,31.851
2016,Free to Play,31.851
2016,RPG,31.851
2016,Casual,499.255
2016,Free to Play,499.255
2016,Simulation,499.255
2016,Casual,8.656
2016,Free to Play,8.656
2016,Sports,8.656
2016,Casual,7.164000000000001
2016,Free to Play,7.164000000000001
2016,Strategy,7.164000000000001
2016,Casual,2608.555
2016,Free to Play,2608.555
2016,Casual,0.15
2016,Indie,0.15
2016,Early Access,0.15
2016,Casual,86.684
2016,Indie,86.684
2016,RPG,86.684
2016,Simulation,86.684
2016,Sports,86.684
2016,Strategy,86.684
2016,Casual,117.552
2016,Indie,117.552
2016,RPG,117.552
2016,Simulation,117.552
2016,Casual,593.515
2016,Indie,593.515
2016,RPG,593.515
2016,Strategy,593.515
2016,Casual,303.416
2016,Indie,303.416
2016,RPG,303.416
2016,Casual,55.533
2016,Indie,55.533
2016,Racing,55.533
2016,Simulation,55.533
2016,Casual,0.083
2016,Indie,0.083
2016,Racing,0.083
2016,Sports,0.083
2016,Casual,1447.1889999999999
2016,Indie,1447.1889999999999
2016,Racing,1447.1889999999999
2016,Casual,34.168
2016,Indie,34.168
2016,Simulation,34.168
2016,Early Access,34.168
2016,Casual,30.167
2016,Indie,30.167
2016,Simulation,30.167
2016,Sports,30.167
2016,Early Access,30.167
2016,Casual,687.4849999999999
2016,Indie,687.4849999999999
2016,Simulation,687.4849999999999
2016,Sports,687.4849999999999
2016,Strategy,687.4849999999999
2016,Casual,741.283
2016,Indie,741.283
2016,Simulation,741.283
2016,Sports,741.283
2016,Casual,51384.978
2016,Indie,51384.978
2016,Simulation,51384.978
2016,Strategy,51384.978
2016,Early Access,51384.978
2016,Casual,25636.137
2016,Indie,25636.137
2016,Simulation,25636.137
2016,Strategy,25636.137
2016,Casual,2310.933
2016,Indie,2310.933
2016,Simulation,2310.933
2016,Casual,10071.422
2016,Indie,10071.422
2016,Sports,10071.422
2016,Early Access,10071.422
2016,Casual,1057.079
2016,Indie,1057.079
2016,Sports,1057.079
2016,Strategy,1057.079
2016,Casual,10.85
2016,Indie,10.85
2016,Sports,10.85
2016,Casual,88.149
2016,Indie,88.149
2016,Strategy,88.149
2016,Early Access,88.149
2016,Casual,2428.355
2016,Indie,2428.355
2016,Strategy,2428.355
2016,Casual,14385.974
2016,Indie,14385.974
2016,Casual,112.767
2016,RPG,112.767
2016,Simulation,112.767
2016,Casual,1.484
2016,Racing,1.484
2016,Casual,21803.746
2016,Simulation,21803.746
2016,Casual,0.401
2016,Sports,0.401
2016,Casual,63.732
2016,Strategy,63.732
2016,Casual,1976.25
2016,Design &amp; Illustration,8.367
2016,Photo Editing,8.367
2016,Design &amp; Illustration,11.767
2016,Utilities,11.767
2016,Design &amp; Illustration,0.017
2016,Web Publishing,0.017
2016,Design &amp; Illustration,0.233
2016,Education,6.5
2016,Software Training,6.5
2016,Free to Play,160.349
2016,Indie,160.349
2016,Massively Multiplayer,160.349
2016,RPG,160.349
2016,Early Access,160.349
2016,Free to Play,111.81
2016,Indie,111.81
2016,Massively Multiplayer,111.81
2016,RPG,111.81
2016,Simulation,111.81
2016,Strategy,111.81
2016,Free to Play,86.062
2016,Indie,86.062
2016,Massively Multiplayer,86.062
2016,RPG,86.062
2016,Strategy,86.062
2016,Early Access,86.062
2016,Free to Play,256.019
2016,Indie,256.019
2016,Massively Multiplayer,256.019
2016,RPG,256.019
2016,Strategy,256.019
2016,Free to Play,36.22
2016,Indie,36.22
2016,Massively Multiplayer,36.22
2016,RPG,36.22
2016,Free to Play,300.412
2016,Indie,300.412
2016,Massively Multiplayer,300.412
2016,Simulation,300.412
2016,Sports,300.412
2016,Strategy,300.412
2016,Free to Play,643.163
2016,Indie,643.163
2016,Massively Multiplayer,643.163
2016,Strategy,643.163
2016,Free to Play,199.67
2016,Indie,199.67
2016,RPG,199.67
2016,Simulation,199.67
2016,Free to Play,38.433
2016,Indie,38.433
2016,RPG,38.433
2016,Strategy,38.433
2016,Early Access,38.433
2016,Free to Play,498.301
2016,Indie,498.301
2016,Racing,498.301
2016,Simulation,498.301
2016,Sports,498.301
2016,Free to Play,6.383
2016,Indie,6.383
2016,Racing,6.383
2016,Simulation,6.383
2016,Free to Play,1757.173
2016,Indie,1757.173
2016,Simulation,1757.173
2016,Early Access,1757.173
2016,Free to Play,8.984
2016,Indie,8.984
2016,Sports,8.984
2016,Strategy,8.984
2016,Free to Play,5468.074
2016,Indie,5468.074
2016,Strategy,5468.074
2016,Free to Play,637.783
2016,Indie,637.783
2016,Free to Play,617.244
2016,Massively Multiplayer,617.244
2016,RPG,617.244
2016,Early Access,617.244
2016,Free to Play,345.47200000000004
2016,Massively Multiplayer,345.47200000000004
2016,RPG,345.47200000000004
2016,Strategy,345.47200000000004
2016,Free to Play,45660.63
2016,Massively Multiplayer,45660.63
2016,RPG,45660.63
2016,Free to Play,692.707
2016,Massively Multiplayer,692.707
2016,Simulation,692.707
2016,Strategy,692.707
2016,Free to Play,217.38
2016,Massively Multiplayer,217.38
2016,Strategy,217.38
2016,Free to Play,5.417
2016,RPG,5.417
2016,Strategy,5.417
2016,Free to Play,117.187
2016,RPG,117.187
2016,Free to Play,0.6000000000000001
2016,Strategy,0.6000000000000001
2016,Early Access,0.6000000000000001
2016,Free to Play,3709.987
2016,Strategy,3709.987
2016,Free to Play,1549.515
2016,Indie,1.4169999999999998
2016,Early Access,1.4169999999999998
2016,Indie,84.28399999999999
2016,Massively Multiplayer,84.28399999999999
2016,RPG,84.28399999999999
2016,Early Access,84.28399999999999
2016,Indie,28.3
2016,Massively Multiplayer,28.3
2016,RPG,28.3
2016,Indie,346.59999999999997
2016,Massively Multiplayer,346.59999999999997
2016,Simulation,346.59999999999997
2016,Strategy,346.59999999999997
2016,Indie,569.751
2016,Massively Multiplayer,569.751
2016,Strategy,569.751
2016,Indie,296.715
2016,RPG,296.715
2016,Early Access,296.715
2016,Indie,32.299
2016,RPG,32.299
2016,Simulation,32.299
2016,Early Access,32.299
2016,Indie,52.183
2016,RPG,52.183
2016,Simulation,52.183
2016,Strategy,52.183
2016,Early Access,52.183
2016,Indie,1087.388
2016,RPG,1087.388
2016,Simulation,1087.388
2016,Strategy,1087.388
2016,Indie,115610.615
2016,RPG,115610.615
2016,Simulation,115610.615
2016,Indie,133.85
2016,RPG,133.85
2016,Strategy,133.85
2016,Early Access,133.85
2016,Indie,41509.648
2016,RPG,41509.648
2016,Strategy,41509.648
2016,Indie,877.0
2016,RPG,877.0
2016,Indie,87.39899999999999
2016,Racing,87.39899999999999
2016,RPG,87.39899999999999
2016,Sports,87.39899999999999
2016,Indie,5.166
2016,Racing,5.166
2016,Simulation,5.166
2016,Early Access,5.166
2016,Indie,11.816
2016,Racing,11.816
2016,Simulation,11.816
2016,Sports,11.816
2016,Early Access,11.816
2016,Indie,59.716
2016,Racing,59.716
2016,Simulation,59.716
2016,Sports,59.716
2016,Indie,156.917
2016,Racing,156.917
2016,Indie,447.533
2016,Simulation,447.533
2016,Early Access,447.533
2016,Indie,32.532
2016,Simulation,32.532
2016,Sports,32.532
2016,Strategy,32.532
2016,Early Access,32.532
2016,Indie,166.632
2016,Simulation,166.632
2016,Sports,166.632
2016,Strategy,166.632
2016,Indie,170.168
2016,Simulation,170.168
2016,Sports,170.168
2016,Indie,22328.769
2016,Simulation,22328.769
2016,Strategy,22328.769
2016,Early Access,22328.769
2016,Indie,22525.636
2016,Simulation,22525.636
2016,Strategy,22525.636
2016,Indie,16871.89
2016,Simulation,16871.89
2016,Indie,181.132
2016,Strategy,181.132
2016,Early Access,181.132
2016,Indie,2114.522
2016,Strategy,2114.522
2016,Indie,7006.454
2016,Massively Multiplayer,21.333
2016,RPG,21.333
2016,Simulation,21.333
2016,Massively Multiplayer,5.484
2016,Simulation,5.484
2016,Sports,5.484
2016,Early Access,5.484
2016,Massively Multiplayer,131.721
2016,RPG,65.151
2016,Simulation,65.151
2016,Strategy,65.151
2016,RPG,3762.234
2016,Strategy,3762.234
2016,RPG,13385.464
2016,Racing,146.43300000000002
2016,Simulation,146.43300000000002
2016,Sports,146.43300000000002
2016,Strategy,146.43300000000002
2016,Racing,2163.103
2016,Simulation,2163.103
2016,Sports,2163.103
2016,Racing,252.936
2016,Simulation,252.936
2016,Racing,88.635
2016,Simulation,25.334
2016,Early Access,25.334
2016,Simulation,5309.008
2016,Sports,5309.008
2016,Simulation,86654.771
2016,Strategy,86654.771
2016,Simulation,4348.805
2016,Sports,468.802
2016,Strategy,0.75
2016,Early Access,0.75
2016,Strategy,95582.405
2016,Utilities,1293.544
2017,Action,838899.723
2017,Adventure,838899.723
2017,Casual,838899.723
2017,Free to Play,838899.723
2017,Indie,838899.723
2017,Action,16.983
2017,Adventure,16.983
2017,Casual,16.983
2017,Indie,16.983
2017,RPG,16.983
2017,Action,0.7
2017,Adventure,0.7
2017,Casual,0.7
2017,Indie,0.7
2017,Racing,0.7
2017,Simulation,0.7
2017,Sports,0.7
2017,Action,269.052
2017,Adventure,269.052
2017,Casual,269.052
2017,Indie,269.052
2017,Simulation,269.052
2017,Sports,269.052
2017,Action,413.565
2017,Adventure,413.565
2017,Casual,413.565
2017,Indie,413.565
2017,Simulation,413.565
2017,Action,0.033
2017,Adventure,0.033
2017,Casual,0.033
2017,Indie,0.033
2017,Strategy,0.033
2017,Action,8352.963
2017,Adventure,8352.963
2017,Casual,8352.963
2017,Indie,8352.963
2017,Action,27656.483
2017,Adventure,27656.483
2017,Free to Play,27656.483
2017,Massively Multiplayer,27656.483
2017,RPG,27656.483
2017,Action,331.883
2017,Adventure,331.883
2017,Indie,331.883
2017,Early Access,331.883
2017,Action,4795.648
2017,Adventure,4795.648
2017,Indie,4795.648
2017,Massively Multiplayer,4795.648
2017,RPG,4795.648
2017,Strategy,4795.648
2017,Action,635446.176
2017,Adventure,635446.176
2017,Indie,635446.176
2017,Massively Multiplayer,635446.176
2017,RPG,635446.176
2017,Action,3.8499999999999996
2017,Adventure,3.8499999999999996
2017,Indie,3.8499999999999996
2017,RPG,3.8499999999999996
2017,Simulation,3.8499999999999996
2017,Early Access,3.8499999999999996
2017,Action,18.650000000000002
2017,Adventure,18.650000000000002
2017,Indie,18.650000000000002
2017,RPG,18.650000000000002
2017,Simulation,18.650000000000002
2017,Action,113.233
2017,Adventure,113.233
2017,Indie,113.233
2017,RPG,113.233
2017,Strategy,113.233
2017,Action,16.984
2017,Adventure,16.984
2017,Indie,16.984
2017,RPG,16.984
2017,Action,1049.651
2017,Adventure,1049.651
2017,Indie,1049.651
2017,Racing,1049.651
2017,Simulation,1049.651
2017,Action,426.301
2017,Adventure,426.301
2017,Indie,426.301
2017,Racing,426.301
2017,Action,5.834
2017,Adventure,5.834
2017,Indie,5.834
2017,Simulation,5.834
2017,Early Access,5.834
2017,Action,4740.688
2017,Adventure,4740.688
2017,Indie,4740.688
2017,Simulation,4740.688
2017,Action,111.017
2017,Adventure,111.017
2017,Indie,111.017
2017,Strategy,111.017
2017,Action,1340.106
2017,Adventure,1340.106
2017,Indie,1340.106
2017,Action,39.999
2017,Adventure,39.999
2017,Massively Multiplayer,39.999
2017,RPG,39.999
2017,Action,2522.24
2017,Adventure,2522.24
2017,RPG,2522.24
2017,Action,20.400000000000002
2017,Adventure,20.400000000000002
2017,Action,79.916
2017,Casual,79.916
2017,Indie,79.916
2017,Racing,79.916
2017,Simulation,79.916
2017,Action,56.434000000000005
2017,Casual,56.434000000000005
2017,Indie,56.434000000000005
2017,Simulation,56.434000000000005
2017,Action,9.984
2017,Casual,9.984
2017,Indie,9.984
2017,Sports,9.984
2017,Action,63.499
2017,Casual,63.499
2017,Indie,63.499
2017,Action,385618.674
2017,Free to Play,385618.674
2017,Indie,385618.674
2017,Massively Multiplayer,385618.674
2017,RPG,385618.674
2017,Simulation,385618.674
2017,Action,0.217
2017,Free to Play,0.217
2017,Indie,0.217
2017,Massively Multiplayer,0.217
2017,Strategy,0.217
2017,Action,225.383
2017,Free to Play,225.383
2017,Indie,225.383
2017,RPG,225.383
2017,Early Access,225.383
2017,Action,61842.073000000004
2017,Free to Play,61842.073000000004
2017,Indie,61842.073000000004
2017,RPG,61842.073000000004
2017,Strategy,61842.073000000004
2017,Action,108377.769
2017,Free to Play,108377.769
2017,Indie,108377.769
2017,Action,286.149
2017,Free to Play,286.149
2017,Massively Multiplayer,286.149
2017,Racing,286.149
2017,Action,7730.918
2017,Free to Play,7730.918
2017,Strategy,7730.918
2017,Action,5036.384
2017,Free to Play,5036.384
2017,Action,0.033
2017,Indie,0.033
2017,Early Access,0.033
2017,Action,150.451
2017,Indie,150.451
2017,Massively Multiplayer,150.451
2017,Action,1990.727
2017,Indie,1990.727
2017,RPG,1990.727
2017,Action,40.398
2017,Indie,40.398
2017,Racing,40.398
2017,Simulation,40.398
2017,Sports,40.398
2017,Action,53.0
2017,Indie,53.0
2017,Racing,53.0
2017,Action,248.833
2017,Indie,248.833
2017,Simulation,248.833
2017,Action,0.067
2017,Indie,0.067
2017,Sports,0.067
2017,Early Access,0.067
2017,Action,7.033
2017,Indie,7.033
2017,Sports,7.033
2017,Action,9.517999999999999
2017,Indie,9.517999999999999
2017,Strategy,9.517999999999999
2017,Action,6764.468
2017,Indie,6764.468
2017,Action,168.36599999999999
2017,RPG,168.36599999999999
2017,Simulation,168.36599999999999
2017,Strategy,168.36599999999999
2017,Action,220.574
2017,Adventure,44.617
2017,Casual,44.617
2017,Indie,44.617
2017,RPG,44.617
2017,Simulation,44.617
2017,Strategy,44.617
2017,Adventure,0.234
2017,Casual,0.234
2017,Indie,0.234
2017,RPG,0.234
2017,Adventure,1.033
2017,Casual,1.033
2017,Indie,1.033
2017,Strategy,1.033
2017,Adventure,6.133
2017,Casual,6.133
2017,Indie,6.133
2017,Adventure,16.334
2017,Indie,16.334
2017,RPG,16.334
2017,Simulation,16.334
2017,Strategy,16.334
2017,Adventure,356.983
2017,Indie,356.983
2017,RPG,356.983
2017,Strategy,356.983
2017,Adventure,65.217
2017,Indie,65.217
2017,RPG,65.217
2017,Adventure,12392.024
2017,Indie,12392.024
2017,Simulation,12392.024
2017,Strategy,12392.024
2017,Adventure,149.301
2017,Indie,149.301
2017,Simulation,149.301
2017,Adventure,1589.2060000000001
2017,Indie,1589.2060000000001
2017,Adventure,310.818
2017,RPG,310.818
2017,Strategy,310.818
2017,Adventure,5687.503
2017,Casual,8.053
2017,Free to Play,8.053
2017,Massively Multiplayer,8.053
2017,Casual,48.249
2017,Indie,48.249
2017,Massively Multiplayer,48.249
2017,Strategy,48.249
2017,Casual,253.453
2017,Indie,253.453
2017,Simulation,253.453
2017,Casual,2.25
2017,Indie,2.25
2017,Sports,2.25
2017,Casual,182.367
2017,Indie,182.367
2017,Strategy,182.367
2017,Design &amp; Illustration,0.351
2017,Utilities,0.351
2017,Education,156.367
2017,Software Training,156.367
2017,Utilities,156.367
2017,Web Publishing,156.367
2017,Free to Play,1513.581
2017,Indie,1513.581
2017,Massively Multiplayer,1513.581
2017,Strategy,1513.581
2017,Free to Play,49.555
2017,Indie,49.555
2017,Strategy,49.555
2017,Free to Play,0.4
2017,Indie,0.4
2017,Free to Play,12.316
2017,Massively Multiplayer,12.316
2017,RPG,12.316
2017,Indie,2843.667
2017,Massively Multiplayer,2843.667
2017,RPG,2843.667
2017,Indie,0.9
2017,RPG,0.9
2017,Strategy,0.9
2017,Early Access,0.9
2017,Indie,1435.069
2017,RPG,1435.069
2017,Strategy,1435.069
2017,Indie,23.2
2017,RPG,23.2
2017,Indie,415.953
2017,Simulation,415.953
2017,Strategy,415.953
2017,Indie,38.85
2017,Simulation,38.85
2017,Indie,51.648
2017,Sports,51.648
2017,Indie,0.283
2017,Strategy,0.283
2017,Early Access,0.283
2017,Indie,5552.643
2017,Strategy,5552.643
2017,Indie,4312.074
2017,Simulation,0.05
2017,Sports,0.05
2017,Strategy,0.05
2017,Simulation,104.583
2017,Strategy,104.583
2017,Simulation,1078.68
2017,Strategy,1.683
2017,Early Access,1.683
2017,Strategy,534.733
2018,Action,0.35
2018,Adventure,0.35
2018,Indie,0.35
2018,RPG,0.35
2018,Early Access,0.35
2018,Action,36.716
2018,Indie,36.716
2018,Simulation,36.716
2018,Early Access,36.716
2018,Indie,1.702
2018,Early Access,1.702
2018,RPG,63.349000000000004
2018,Early Access,63.349000000000004
